COSMO_name,Molecule name,COSMO calculational method,CAS number,Molecular Weight,Sum Formula,file_name,SMILES
"(1,1-dimethylethyl)methoxydimethyl-silane",,,,,,,CC(C)(C)[Si](C)(C)OC
"(1,1-dimethylpropoxy)trimethyl-silane",,,,,,,CCC(C)(C)O[Si](C)(C)C
"(1,1-dimethylpropyl)benzene",,,,,,,c1(ccccc1)C(CC)(C)C
"(1,2-propadienylsulfonyl)-benzene","(1,2-propadienylsulphonyl)-benzene",BP-TZVP,002525-42-0,180.22,C9H8O2S,,c1c(cccc1)S(=O)(=O)C=C=C
(1-chloroethenyl)benzene,,,,,,,ClC(=C)c1ccccc1
(1-chloroethyl)trimethylsilane,,,,,,,C[C@@H]([Si](C)(C)C)Cl
(1-ethyl-1-methylpropyl)benzene,,,,,,,c1ccc(C(C)(CC)CC)cc1
(1-methylbutyl)benzene,,,,,,,c1ccc([C@@H](C)CCC)cc1
(1-methylenepropyl)-benzene,,,,,,,C=C(c1ccccc1)CC
(1-methylethyl)-cyclopentane,,,,,,,C1CCCC1C(C)C
(1-methylpropyl)-urea,,,,,,,NC(=O)N[C@@H](CC)C
(1-methylvinyl)cyclopropane,,,,,,,C1CC1C(=C)C
(12r)-(+)-12-methyl-13-tridecanolide,,,,,,,C1(=O)CCCCCCCCCC[C@H](CO1)C
(12r)-(-)-12-methyl-9-oxa-14-tetradecanolide,,,,,,,C1C(=O)OCC[C@@H](CCOCCCCCC1)C
"(12r,13s)-(+)-12-methyl-13-tetradecanolide",,,,,,,C1(=O)CCCCCCCCCC[C@H]([C@@H](O1)C)C
"(12r,9z)-nirvanolide",,,,,,,C1CCC(=O)OCC[C@@H](C/C=C\CCCC1)C
(12s)-(+)-12-methyl-9-oxa-14-tetradecanolide,,,,,,,C1C(=O)OCC[C@H](CCOCCCCCC1)C
(12s)-(-)-12-methyl-13-tridecanolide,,,,,,,C1(=O)CCCCCCCCCC[C@@H](CO1)C
"(12s,13r)-(-)-12-methyl-13-tetradecanolide",,,,,,,C1(=O)CCCCCCCCCC[C@@H]([C@H](O1)C)C
(18)-annulene,(18)-annulene,BP-TZVP,002040-73-5,234.34,C18H18,,C\1=C/C=C/[CH][CH]/C=C/C=C/C=C\C=C\[CH]/C=C/[CH]1
"(1e)-1,3-dichloro-1-fluoroprop-1-ene",,,,,,,C(/C=C(\F)/Cl)Cl
"(1e)-2,2,2-trifluoro-n-(1,1,2,2,2-pentafluoroethyl)ethanimidoylfluoride",,,,,,,C(=N\C(C(F)(F)F)(F)F)(\C(F)(F)F)/F
(1e)-n'-(3-bromophenyl)-n-phenylethanimidamide,,,,,,,Brc1cc(ccc1)/N=C(\C)/Nc1ccccc1
(1e)-n'-(3-chlorophenyl)-n-methyl-n-phenylethanimidamide,,,,,,,Clc1cc(ccc1)/N=C(\C)/N(C)c1ccccc1
(1e)-n'-(4-bromophenyl)-n-(4-methylphenyl)ethanimidamide,,,,,,,Cc1ccc(cc1)N/C(=N/c1ccc(cc1)Br)/C
(1e)-n'-(4-bromophenyl)-n-methyl-n-(4-methylphenyl)ethanimidamide,,,,,,,Cc1ccc(cc1)N(C)/C(=N/c1ccc(cc1)Br)/C
(1e)-n'-(4-bromophenyl)-n-methyl-n-phenylethanimidamide,,,,,,,Brc1ccc(cc1)/N=C(\C)/N(C)c1ccccc1
(1e)-n'-(4-bromophenyl)-n-phenylethanimidamide,,,,,,,Brc1ccc(cc1)/N=C(\C)/Nc1ccccc1
(1e)-n'-(4-nitrophenyl)-n-phenylethanimidamide,,,,,,,C/C(=N\c1ccc(cc1)N(=O)=O)/Nc1ccccc1
"(1e)-n'-[(dimethylamino)carbonothioyl]-n,n-dimethylethanimidamide",,,,,,,CN(C)[C](C)[N]C(=S)N(C)C
"(1e)-n,n'-bis(3-chlorophenyl)-n-methylethanimidamide",,,,,,,Clc1cc(ccc1)/N=C(\C)/N(C)c1cccc(c1)Cl
"(1e)-n,n'-bis(4-bromophenyl)-n-methylethanimidamide",,,,,,,Brc1ccc(cc1)/N=C(\C)/N(C)c1ccc(cc1)Br
"(1e)-n,n'-bis(4-chlorophenyl)ethanimidamide",,,,,,,Clc1ccc(cc1)/N=C(\C)/Nc1ccc(cc1)Cl
"(1e)-n,n'-bis(4-methylphenyl)ethanimidamide",,,,,,,Cc1ccc(cc1)/N=C(\C)/Nc1ccc(cc1)C
"(1e)-n,n'-diphenylethanimidamide",,,,,,,C/C(=N\c1ccccc1)/Nc1ccccc1
(1e)-n-(3-chlorophenyl)-n-methyl-n'-phenylethanimidamide,,,,,,,Clc1cc(ccc1)N(C)/C(=N/c1ccccc1)/C
(1e)-n-(4-bromophenyl)-n-methyl-n'-phenylethanimidamide,,,,,,,Brc1ccc(cc1)N(C)/C(=N/c1ccccc1)/C
(1e)-n-(4-methylphenyl)-n'-phenylethanimidamide,,,,,,,Cc1ccc(cc1)N/C(=N/c1ccccc1)/C
(1e)-n-methyl-n'-(4-methylphenyl)-n-phenylethanimidamide,,,,,,,Cc1ccc(cc1)/N=C(\C)/N(C)c1ccccc1
"(1e)-n-methyl-n,n'-bis(4-methylphenyl)ethanimidamide",,,,,,,Cc1ccc(cc1)/N=C(\C)/N(C)c1ccc(cc1)C
"(1e)-n-methyl-n,n'-diphenylethanimidamide",,,,,,,CN(c1ccccc1)/C(=N/c1ccccc1)/C
(1e)-n-methyl-n-(4-methylphenyl)-n'-phenylethanimidamide,,,,,,,Cc1ccc(cc1)N(C)/C(=N/c1ccccc1)/C
(1r)-(+)-styrallylacetate,,,,,,,c1c(cccc1)[C@@H](C)OC(=O)C
(1r)-1-(4-methylphenyl)ethylpropylether,,,,,,,c1c(ccc(c1)[C@@H](C)OCCC)C
(1r)-1-(trifluoromethoxy)ethanol,,,,,,,C[C@H](O)OC(F)(F)F
(1r)-1-chloro-1-methoxyethane,,,,,,,C[C@H](OC)Cl
(1r)-1-fluoroethanol,,,,,,,C[C@H](O)F
(1r)-1-fluoropropan-1-ol,,,,,,,CC[C@H](O)F
(1r)-1-methylbutyloxypyrazine,,,,,,,c1cncc(n1)O[C@@H](CCC)C
(1r)-1-methylheptyloxypyrazine,,,,,,,c1cncc(n1)O[C@@H](CCCCCC)C
(1r)-1-methylhexyloxypyrazine,,,,,,,c1cncc(n1)O[C@@H](CCCCC)C
(1r)-1-methylpropyloxypyrazine,,,,,,,c1cncc(n1)O[C@@H](CC)C
"(1r)-2,6,6-trimethylcyclohex-2-en-1-yl-acetone",,,,,,,C1CC=C([C@@H](C1(C)C)CC(=O)C)C
"(1r,2'r,3'r)-ebanol",,,,,,,C[C@H]([C@@H](/C=C/[C@@H]1C(C(=CC1)C)(C)C)C)O
"(1r,2's,3'r)-ebanol",,,,,,,C[C@@H]([C@@H](/C=C/[C@@H]1C(C(=CC1)C)(C)C)C)O
"(1r,2's,3's)-ebanol",,,,,,,C[C@@H]([C@H](/C=C/[C@@H]1C(C(=CC1)C)(C)C)C)O
"(1r,2r)-2-tert-butylcyclohexanol",,,,,,,[C@@H]1([C@H](CCCC1)C(C)(C)C)O
"(1r,2r,4e,5r)-(+)--4-(3'-methoxybenzylidene)isopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\c3cc(ccc3)OC)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)--4-(4'-methoxybenzylidene)isopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\c3ccc(cc3)OC)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)--4-cyclohexylmethyleneisopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\C3CCCCC3)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)-4-benzylideneisopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\c3ccccc3)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)-4-cinnamylideneisopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\C=C\c3ccccc3)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)-4-dodecylideneisopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\CCCCCCCCCCC)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)-4-furfuryideneisopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\c3ccco3)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)-4-heptylideneisopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\CCCCCC)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2r,4e,5r)-(+)-4-propylideneisopinocamphone",,,,,,,[C@H]12C([C@H](/C(=C\CC)/C(=O)[C@@H]1C)C2)(C)C
"(1r,2s)-methylepidihydrojasmonate",,,,,,,C1C[C@@H]([C@@H](C1=O)CCCCC)CC(=O)OC
"(1r,2s,2's,4r)-2'-ethyl-1,7,7-trimethylspiro(bicyclo(2_2_1)heptane-2,4'-(1,3)dioxane",,,,,,,C1[C@]2([C@@]3(C[C@@H](C1)C2(C)C)O[C@H](OCC3)CC)C
"(1r,2s,3r,4r,5s,7r)-2,4-difluoroadamantane",,,,,,,F[C@H]1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)[C@H]2F
"(1r,2s,4r)-1,7,7-trimethyl-dispirobicyclo(2_2_1)heptane-2,4-(1,3-dioxane)-2',1-cyclopentane",,,,,,,C1[C@]2([C@@]3(C[C@@H](C1)C2(C)C)OC1(OCC3)CCCC1)C
"(1r,2s,5r)-menthyloxypyrazine",,,,,,,c1cncc(n1)O[C@@H]1C[C@@H](CC[C@H]1C(C)C)C
"(1r,3r,6r)-2,2,3,6-tetramethylcyclohexylpent-1-en-3-one",,,,,,,[C@@H]1([C@@H](CC[C@H](C1(C)C)C)C)/C=C/C(=O)CC
"(1r,3s,6s)-2,2,3,6-tetramethylcyclohexylpentan-3-one",,,,,,,[C@H]1([C@H](CC[C@@H](C1(C)C)C)C)CCC(=O)CC
"(1r,3s,6s)-tetrahydroirone",,,,,,,[C@H]1([C@H](CC[C@@H](C1(C)C)C)C)CCC(=O)C
"(1r,4s,5r)-5-acetoxycineole",,,,,,,[C@@H]12[C@@H](C[C@@](CC1)(OC2(C)C)C)OC(=O)C
"(1r,4s,5s)-5-acetoxycineole",,,,,,,[C@@H]12[C@H](C[C@@](CC1)(OC2(C)C)C)OC(=O)C
"(1r,4s,6r)-6-acetoxycineole",,,,,,,[C@@H]12C[C@H]([C@@](CC1)(OC2(C)C)C)OC(=O)C
"(1r,4s,6s)-6-acetoxycineole",,,,,,,[C@@H]12C[C@@H]([C@@](CC1)(OC2(C)C)C)OC(=O)C
"(1r,5r)-(+)-trans-gamma-irone",,,,,,,[C@H]1(CCC(=C)[C@H](C1(C)C)/C=C/C(=O)C)C
"(1r,5s)-(-)-cis-alpha-irone",,,,,,,[C@H]1(C(=CC[C@H](C1(C)C)C)C)/C=C/C(=O)C
"(1r,5s)-(-)-cis-gamma-irone",,,,,,,[C@H]1(C(=C)CC[C@@H](C1(C)C)C)/C=C/C(=O)C
"(1r,6r)-2,2,6-trimethylcyclohexylhex-1-en-3-one",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)/C=C/C(=O)CCC
"(1r,6r)-2,2,6-trimethylcyclohexylpent-1-en-3-one",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)/C=C/C(=O)CC
"(1r,6s)-(+)-1,6-dihydroionone",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)/C=C/C(=O)C
"(1r,6s)-(+)-ethyltetrahydrosafranate",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)C(=O)OCC
"(1r,6s)-(-)-1,6-dihydrodamascone",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)C(=O)/C=C/C
"(1r,6s)-(-)-tetrahydroionol",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)CC[C@@H](C)O
"(1r,6s)-2,2,6-trimethylcyclohexylhexan-3-one",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)CCC(=O)CCC
"(1r,6s)-2,2,6-trimethylcyclohexylpentan-3-one",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)CCC(=O)CC
"(1r,6s)-tetrahydroionone",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)CCC(=O)C
(1s)-(-)-menthofuran,,,,,,,[C@@H]1(CCc2c(C1)occ2C)C
(1s)-1-(4-methylphenyl)ethylpropylether,,,,,,,c1c(ccc(c1)[C@H](C)OCCC)C
(1s)-1-chloro-1-fluoropropan-2-one,,,,,,,CC(=O)[C@@H](F)Cl
(1s)-1-methylbutyloxypyrazine,,,,,,,c1cncc(n1)O[C@H](CCC)C
(1s)-1-methylheptyloxypyrazine,,,,,,,c1cncc(n1)O[C@H](CCCCCC)C
(1s)-1-methylhexyloxypyrazine,,,,,,,c1cncc(n1)O[C@H](CCCCC)C
(1s)-1-methylpropyloxypyrazine,,,,,,,c1cncc(n1)O[C@H](CC)C
"(1s)-2,2,3,3,3-pentafluoro-1-methoxypropan-1-ol",,,,,,,CO[C@@H](C(C(F)(F)F)(F)F)O
"(1s)-2,6,6-trimethylcyclohex-2-en-1-yl]acetone",,,,,,,C1CC=C([C@H](C1(C)C)CC(=O)C)C
"(1s,2'r,3'r)-ebanol",,,,,,,C[C@H]([C@@H](/C=C/[C@H]1C(C(=CC1)C)(C)C)C)O
"(1s,2'r,3's)-ebanol",,,,,,,C[C@H]([C@H](/C=C/[C@H]1C(C(=CC1)C)(C)C)C)O
"(1s,2's,3'r)-ebanol",,,,,,,C[C@@H]([C@@H](/C=C/[C@H]1C(C(=CC1)C)(C)C)C)O
"(1s,2's,3's)-ebanol",,,,,,,C[C@@H]([C@H](/C=C/[C@H]1C(C(=CC1)C)(C)C)C)O
"(1s,2r)-1,2-difluorocyclopentane",,,,,,,C1C[C@H]([C@H](C1)F)F
"(1s,2r)-methylepidihydrojasmonate",,,,,,,C1C[C@H]([C@H](C1=O)CCCCC)CC(=O)OC
"(1s,2r,5s)-menthyloxypyrazine",,,,,,,c1cncc(n1)O[C@H]1C[C@H](CC[C@@H]1C(C)C)C
"(1s,2s)-2-tert-butylcyclohexanol",,,,,,,[C@H]1([C@@H](CCCC1)C(C)(C)C)O
"(1s,2s)-methyldihydrojasmonate",,,,,,,C1C[C@H]([C@@H](C1=O)CCCCC)CC(=O)OC
"(1s,2s,4e,5s)-(-)-4-(3'-methoxybenzylidene)isopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\c3cc(ccc3)OC)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-(4'-methoxybenzylidene)isopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\c3ccc(cc3)OC)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-benzylideneisopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\c3ccccc3)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-cinnamylideneisopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\C=C\c3ccccc3)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-cyclohexylmethyleneisopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\C3CCCCC3)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-dodecylideneisopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\CCCCCCCCCCC)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-furfuryideneisopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\c3ccco3)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-heptylideneisopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\CCCCCC)/C(=O)[C@H]1C)C2(C)C
"(1s,2s,4e,5s)-(-)-4-propylideneisopinocamphone",,,,,,,[C@H]12C[C@H](/C(=C\CC)/C(=O)[C@H]1C)C2(C)C
"(1s,3r,6r)-2,2,3,6-tetramethylcyclohexylpentan-3-one",,,,,,,[C@@H]1([C@@H](CC[C@H](C1(C)C)C)C)CCC(=O)CC
"(1s,3r,6r)-tetrahydroirone",,,,,,,[C@@H]1([C@@H](CC[C@H](C1(C)C)C)C)CCC(=O)C
"(1s,3s,6s)-2,2,3,6-tetramethylcyclohexylpent-1-en-3-one",,,,,,,[C@H]1([C@H](CC[C@@H](C1(C)C)C)C)/C=C/C(=O)CC
"(1s,4r,5r)-5-acetoxycineole",,,,,,,[C@@H]12CC[C@@](C[C@H]1OC(=O)C)(OC2(C)C)C
"(1s,4r,5s)-5-acetoxycineole",,,,,,,[C@@H]12CC[C@@](C[C@@H]1OC(=O)C)(OC2(C)C)C
"(1s,4r,6s)-6-acetoxycineole",,,,,,,[C@@H]12CC[C@@]([C@H](C1)OC(=O)C)(OC2(C)C)C
"(1s,5r)-(+)-cis-gamma-irone",,,,,,,[C@@H]1(C(=C)CC[C@H](C1(C)C)C)/C=C/C(=O)C
"(1s,5s)-(+)-trans-alpha-irone",,,,,,,[C@@H]1(C(=CC[C@@H](C1(C)C)C)C)/C=C/C(=O)C
"(1s,5s)-(-)-trans-gamma-irone",,,,,,,[C@@H]1(C(=C)CC[C@@H](C1(C)C)C)/C=C/C(=O)C
"(1s,6r)-(+)-tetrahydroionol",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)CC[C@H](C)O
"(1s,6r)-(-)-dinorlimbanol",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)CC[C@H](CC)O
"(1s,6r)-(-)-ethyltetrahydrosafranate",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)C(=O)OCC
"(1s,6r)-2,2,6-trimethylcyclohexylhexan-3-one",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)CCC(=O)CCC
"(1s,6r)-2,2,6-trimethylcyclohexylpentan-3-one",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)CCC(=O)CC
"(1s,6r)-tetrahydroionone",,,,,,,[C@@H]1([C@@H](CCCC1(C)C)C)CCC(=O)C
"(1s,6s)-2,2,6-trimethylcyclohexylhex-1-en-3-one",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)/C=C/C(=O)CCC
"(1s,6s)-2,2,6-trimethylcyclohexylpent-1-en-3-one",,,,,,,[C@H]1([C@H](CCCC1(C)C)C)/C=C/C(=O)CC
"(2,2)metacyclophane",,,,,,,C1Cc2cc(CCc3cc1ccc3)ccc2
"(2,2)paracyclophane",,,,,,,c1c2ccc(c1)CCc1ccc(cc1)CC2
"(2,2,2-trifluoro-1-hydroxyethyl)-2,2,2-trifluoroacetate",,,,,,,[C@H](C(F)(F)F)(O)OC(=O)C(F)(F)F
"(2,4,5-trichlorophenoxy)-aceticacid","(2,4,5-trichlorophenoxy)-Aceticacid",BP-TZVP,000093-76-5,255.48,C8H5Cl3O3,,c1(cc(c(cc1Cl)OCC(=O)O)Cl)Cl
"(2,4-dihydroxyphenyl)phenyl-methanone",,,,,,,C(=O)(c1c(cc(cc1)O)O)c1ccccc1
(2-aminoethoxy)trimethylsilane,,,,,,,C[Si](C)(C)OCCN
"(2-chloro-1,1,2,2-tetrafluoroethyl)-2,2,2-trifluoroacetate",,,,,,,C(=O)(C(F)(F)F)OC(C(F)(F)Cl)(F)F
(2-chloroethoxy)benzene,,,,,,,ClCCOc1ccccc1
(2-ethoxyethyl)-ethyl-dimethylammonium_cation,,,,,,,[N](CC)(C)(C)CCOCC
(2-ethoxymethylethoxy)-2-propanol,,,,,,,CCOC[C@H](C)OC[C@H](C)O
(2-furyl)-2-propanone,,,,,,,CC(=O)Cc1occc1
(2-hydroxyphenyl)(phenyl)methanone,,,,,,,Oc1ccccc1C(=O)c1ccccc1
(2-methoxyethyl)(trimethyl)silane,,,,,,,COCC[Si](C)(C)C
(2-methyl-1-propenyl)benzene,,,,,,,C(=C(C)C)c1ccccc1
(2-methylbutyl)benzene,,,,,,,c1ccc(C[C@@H](C)CC)cc1
(2-methylphenyl)thiourea,,,,,,,NC(=S)Nc1c(cccc1)C
(2-methylpropoxy)benzene,,,,,,,c1ccc(OCC(C)C)cc1
(2-propenyloxy)methyl-oxirane,,,,,,,C=CCOC[C@@H]1OC1
(2r)-(+)-beta-irone,,,,,,,C1(=C(CC[C@H](C1(C)C)C)C)/C=C/C(=O)C
(2r)-(-)-2-butylbutanoate,,,,,,,C[C@@H](OC(=O)CCC)CC
(2r)-(-)-2-butylhexanoate,,,,,,,C[C@@H](OC(=O)CCCCC)CC
(2r)-(-)-2-butyloctanoate,,,,,,,C[C@@H](OC(=O)CCCCCCC)CC
(2r)-(-)-2-heptylbutanoate,,,,,,,C[C@@H](OC(=O)CCC)CCCCC
(2r)-(-)-2-heptylcyclopentanone,,,,,,,C1CC[C@H](C1=O)CCCCCCC
(2r)-(-)-2-heptylhexanoate,,,,,,,C[C@@H](OC(=O)CCCCC)CCCCC
(2r)-(-)-2-heptyloctanoate,,,,,,,C[C@@H](OC(=O)CCCCCCC)CCCCC
(2r)-(-)-2-hexylbutanoate,,,,,,,C[C@@H](OC(=O)CCC)CCCC
(2r)-(-)-2-hexylhexanoate,,,,,,,C[C@@H](OC(=O)CCCCC)CCCC
(2r)-(-)-2-hexyloctanoate,,,,,,,C[C@@H](OC(=O)CCCCCCC)CCCC
(2r)-(-)-2-nonylacetate,,,,,,,C[C@@H](OC(=O)C)CCCCCCC
(2r)-(-)-2-nonylbutanoate,,,,,,,C[C@@H](OC(=O)CCC)CCCCCCC
(2r)-(-)-2-nonylhexanoate,,,,,,,C[C@@H](OC(=O)CCCCC)CCCCCCC
(2r)-(-)-2-nonyloctanoate,,,,,,,C[C@@H](OC(=O)CCCCCCC)CCCCCCC
(2r)-(-)-2-octylbutanoate,,,,,,,C[C@@H](OC(=O)CCC)CCCCCC
(2r)-(-)-2-octylhexanoate,,,,,,,C[C@@H](OC(=O)CCCCC)CCCCCC
(2r)-(-)-2-octyloctanoate,,,,,,,C[C@@H](OC(=O)CCCCCCC)CCCCCC
(2r)-(-)-2-pentylbutanoate,,,,,,,C[C@@H](OC(=O)CCC)CCC
(2r)-(-)-2-pentyloctanoate,,,,,,,C[C@@H](OC(=O)CCCCCCC)CCC
"(2r)-(-)-n,2-dimethyl-n-(3-methylphenyl)butanamide",,,,,,,c1(cccc(c1)N(C(=O)[C@@H](CC)C)C)C
"(2r)-1,1,1,2,3,3-hexafluoropropan-2-ol",,,,,,,C([C@@](C(F)(F)F)(O)F)(F)F
"(2r)-1,1,1-trifluoro-2,3-dimethylbutan-2-ol",,,,,,,CC(C)[C@](C)(C(F)(F)F)O
"(2r)-1,1,1-trifluoro-2,3-dimethylbutane",,,,,,,C[C@H](C(C)C)C(F)(F)F
"(2r)-1,1,1-trifluoro-2,4-dimethylpentane",,,,,,,C[C@H](CC(C)C)C(F)(F)F
"(2r)-1,1,1-trifluoro-2-methylbutane",,,,,,,CC[C@@H](C)C(F)(F)F
"(2r)-1,1,1-trifluoro-3,3-dimethylbutan-2-ol",,,,,,,CC(C)(C)[C@H](C(F)(F)F)O
"(2r)-1,1,1-trifluoro-3-methylbutan-2-ol",,,,,,,CC(C)[C@H](C(F)(F)F)O
"(2r)-1,2-dimethylpyrrolidine",,,,,,,C[C@@H]1CCCN1C
(2r)-1-chloropropan-2-amine,,,,,,,C[C@H](CCl)N
"(2r)-1-n-methylpropane-1,2-diamine",,,,,,,C[C@H](CNC)N
(2r)-2-aminopropanal,,,,,,,C[C@H](C=O)N
"(2r)-2-chloro-1,1,1-trifluoro-3-methylbutane",,,,,,,CC(C)[C@H](C(F)(F)F)Cl
(2r)-2-chloro-3-methylbutane,,,,,,,C[C@H](C(C)C)Cl
(2r)-2-fluoroheptane,,,,,,,CCCCC[C@@H](C)F
(2r)-2-fluorohexane,,,,,,,CCCC[C@@H](C)F
(2r)-2-fluoropyrrolidine,,,,,,,C1C[C@H](NC1)F
(2r)-2-heptylacetate,,,,,,,CCCCC[C@@H](C)OC(=O)C
(2r)-2-methoxy-3-methylbutane,,,,,,,C[C@H](C(C)C)OC
(2r)-2-methoxypentane,,,,,,,CCC[C@@H](C)OC
(2r)-2-methyl-n-((2'r)-2'-methylbutylidene)butan-1-amine,,,,,,,CC[C@H](/C=N/C[C@@H](CC)C)C
(2r)-2-methyl-n-((2's)-2-methylbutylidene)butan-1-amine,,,,,,,CC[C@@H](/C=N/C[C@@H](CC)C)C
(2r)-2-methyl-n-(3'-methylbutylidene)butan-1-amine,,,,,,,CC(C/C=N/C[C@@H](CC)C)C
"(2r)-2-[chloro(difluoro)methoxy]-1,1,1,2-tetrafluoroethane",,,,,,,[C@@H](C(F)(F)F)(OC(F)(F)Cl)F
"(2r)-3,3,3-trifluoro-2-methoxypropan-1-amine",,,,,,,CO[C@H](CN)C(F)(F)F
"(2r)-3,3,3-trifluoro-2-methylpropane-1,2-diamine",,,,,,,C[C@@](CN)(C(F)(F)F)N
(2r)-3-mercapto-2-methylpropan-1-ol,,,,,,,C([C@H](CS)C)O
"(2r)-4,4-difluorobutan-2-amine",,,,,,,C[C@H](CC(F)F)N
(2r)-4-fluoro-4-methylpentan-2-amine,,,,,,,C[C@H](CC(C)(C)F)N
(2r)-but-3-en-2-ol,,,,,,,C[C@H](C=C)O
(2r)-gardamide,,,,,,,c1cccc(c1)N(C(=O)[C@@H](CC)C)C
(2r)-heptanethiol,,,,,,,CCCCC[C@@H](C)S
"(2r)-n,3,3-trimethylbutan-2-amine",,,,,,,C[C@H](C(C)(C)C)NC
"(2r)-n,n,3-trimethylbutan-2-amine",,,,,,,C[C@H](C(C)C)N(C)C
(2r)-n-ethyl-n-methylbutan-2-amine,,,,,,,CC[C@@H](C)N(C)CC
(2r)-n-methylpentan-2-amine,,,,,,,CCC[C@@H](C)NC
"(2r,2'r,5'r)-lilacalcohol",,,,,,,C1[C@](O[C@](C1)(C=C)C)(C)[C@H](C)CO
"(2r,2'r,5's)-lilacalcohol",,,,,,,C1[C@](O[C@@](C1)(C=C)C)(C)[C@H](C)CO
"(2r,2'r,5's)-lilacaldehyde",,,,,,,C1[C@](O[C@@](C1)(C=C)C)(C)[C@@H](C)C=O
"(2r,2's,5'r)-lilacalcohol",,,,,,,C1[C@@](O[C@](C1)(C=C)C)(C)[C@H](C)CO
"(2r,2's,5'r)-lilacaldehyde",,,,,,,C1[C@@](O[C@](C1)(C=C)C)(C)[C@@H](C)C=O
"(2r,2's,5's)-lilacaldehyde",,,,,,,C1[C@@](O[C@@](C1)(C=C)C)(C)[C@@H](C)C=O
"(2r,3r)-2-fluoro-3-methylpentane",,,,,,,CC[C@@H](C)[C@@H](C)F
"(2r,3r)-3-mercapto-2-methyl-pentane-1-ol",,,,,,,C([C@H]([C@@H](CO)C)S)C
"(2r,3r)-magnolione",,,,,,,C1C[C@@H]([C@H](C1=O)CCCCC)CC(=O)C
"(2r,3r)-muguesia",,,,,,,c1cccc(c1)C[C@H]([C@@H](C)O)C
"(2r,3r,1r',2r'6r',7r')tricyclodecenylbutanol",,,,,,,[C@@H]12[C@@H]([C@H]3C/C(=C\[C@H]([C@@H](C)O)C)/[C@@H]1C3)CC=C2
"(2r,3r,1s',2s'6s',7s')tricyclodecenylbutanol",,,,,,,[C@H]12[C@H]([C@@H]3C/C(=C\[C@H]([C@@H](C)O)C)/[C@H]1C3)CC=C2
"(2r,3s)-3-mercapto-2-methyl-pentane-1-ol",,,,,,,C([C@@H]([C@@H](CO)C)S)C
"(2r,3s)-magnolione",,,,,,,C1C[C@H]([C@H](C1=O)CCCCC)CC(=O)C
"(2r,3s)-methylhydroxymethylpentanoate",,,,,,,C([C@@H]([C@H](C(=O)OC)O)C)C
