Temperature (°C),Phase 1 x(1) input,Phase 1 x(2) input,Phase 1 x(3) input,Phase 2 x(1) input,Phase 2 x(2) input,Phase 2 x(3) input,Compound 1,COSMO_name,Compound 3,Phase 1 x(1) output,Phase 1 x(2) output,Phase 1 x(3) output,Phase 2 x(1) output,Phase 2 x(2) output,Phase 2 x(3) output,SMILES,KV
40.0,0.9407,0,0.0593,0,1.0,0,h2o,3-decanone,lacticacid,0.96176969,4.043e-05,0.03818988,0.04516932,0.93186853,0.02296215,CCCCCCCC(CC)=O,0.6012626905347699
20.0,0.999,0,0.0010033,0,1.0,0,h2o,3-heptanol,lacticacid,0.99883963,0.00067754,0.00048283,0.2818739,0.71753848,0.00058762,CCCCC(O)CC,1.2170329101340016
20.0,0.998,0,0.0020129,0,1.0,0,h2o,3-heptanol,lacticacid,0.99834653,0.00068419,0.00096928,0.28216275,0.71665779,0.00117946,CCCCC(O)CC,1.2168413667877187
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-heptanol,lacticacid,0.99734903,0.00069781,0.00195316,0.28274486,0.71487922,0.00237592,CCCCC(O)CC,1.2164492412295973
20.0,0.9897,0,0.0103,0,1.0,0,h2o,3-heptanol,lacticacid,0.9942629,0.0007412,0.0049959,0.28452726,0.70940182,0.00607092,CCCCC(O)CC,1.2151804479673332
20.0,0.9787,0,0.0213,0,1.0,0,h2o,3-heptanol,lacticacid,0.98878387,0.00082312,0.010393,0.28763036,0.69976522,0.01260442,CCCCC(O)CC,1.212779755604734
20.0,0.9669,0,0.0331,0,1.0,0,h2o,3-heptanol,lacticacid,0.98283768,0.00091941,0.0162429,0.29090109,0.68944638,0.01965253,CCCCC(O)CC,1.2099151013673666
20.0,0.9543,0,0.0457,0,1.0,0,h2o,3-heptanol,lacticacid,0.97635997,0.00103352,0.02260651,0.29435183,0.67837322,0.02727495,CCCCC(O)CC,1.206508656134892
20.0,0.9407,0,0.0593,0,1.0,0,h2o,3-heptanol,lacticacid,0.96927394,0.00116992,0.02955614,0.2979964,0.66646297,0.03554063,CCCCC(O)CC,1.2024787404579893
30.0,0.999,0,0.0010033,0,1.0,0,h2o,3-heptanol,lacticacid,0.99896579,0.00059927,0.00043494,0.27325911,0.72613459,0.0006063,CCCCC(O)CC,1.3939853772934199
30.0,0.998,0,0.0020129,0,1.0,0,h2o,3-heptanol,lacticacid,0.99852187,0.00060483,0.0008733,0.27355762,0.72522554,0.00121684,CCCCC(O)CC,1.3933814267720142
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-heptanol,lacticacid,0.99762336,0.0006162,0.00176044,0.27415884,0.72339034,0.00245082,CCCCC(O)CC,1.392163322805662
30.0,0.9897,0,0.0103,0,1.0,0,h2o,3-heptanol,lacticacid,0.99483926,0.00065245,0.00450829,0.27599696,0.71774395,0.00625909,CCCCC(O)CC,1.3883512373871247
30.0,0.9787,0,0.0213,0,1.0,0,h2o,3-heptanol,lacticacid,0.98988036,0.00072092,0.00939872,0.27918782,0.70782896,0.01298322,CCCCC(O)CC,1.3813817200640088
30.0,0.9669,0,0.0331,0,1.0,0,h2o,3-heptanol,lacticacid,0.98447483,0.0008015,0.01472367,0.28253814,0.6972389,0.02022296,CCCCC(O)CC,1.3734999494012023
30.0,0.9543,0,0.0457,0,1.0,0,h2o,3-heptanol,lacticacid,0.97855744,0.00089718,0.02054538,0.28606049,0.68590336,0.02803615,CCCCC(O)CC,1.364596322871614
30.0,0.9407,0,0.0593,0,1.0,0,h2o,3-heptanol,lacticacid,0.97204977,0.00101191,0.02693832,0.28976856,0.67374222,0.03648922,CCCCC(O)CC,1.3545469799155998
40.0,0.999,0,0.0010033,0,1.0,0,h2o,3-heptanol,lacticacid,0.99905709,0.00054643,0.00039648,0.26735195,0.73202627,0.00062178,CCCCC(O)CC,1.5682506053268765
40.0,0.998,0,0.0020129,0,1.0,0,h2o,3-heptanol,lacticacid,0.99865257,0.00055125,0.00079618,0.26766214,0.73109001,0.00124785,CCCCC(O)CC,1.5672963400236128
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-heptanol,lacticacid,0.9978335,0.00056109,0.00160541,0.26828672,0.72920026,0.00251303,CCCCC(O)CC,1.5653509072448781
40.0,0.9897,0,0.0103,0,1.0,0,h2o,3-heptanol,lacticacid,0.99529272,0.00059246,0.00411483,0.2701947,0.72338932,0.00641598,CCCCC(O)CC,1.559233309760063
40.0,0.9787,0,0.0213,0,1.0,0,h2o,3-heptanol,lacticacid,0.99075624,0.0006517,0.00859206,0.2734996,0.71319905,0.01330135,CCCCC(O)CC,1.5480978950333213
40.0,0.9669,0,0.0331,0,1.0,0,h2o,3-heptanol,lacticacid,0.98579411,0.00072147,0.01348441,0.2769564,0.70233773,0.02070587,CCCCC(O)CC,1.535541414121938
40.0,0.9543,0,0.0457,0,1.0,0,h2o,3-heptanol,lacticacid,0.98034138,0.0008044,0.01885422,0.28058947,0.69072378,0.02868675,CCCCC(O)CC,1.5215028784006974
40.0,0.9407,0,0.0593,0,1.0,0,h2o,3-heptanol,lacticacid,0.97431862,0.00090402,0.02477736,0.28440619,0.67828499,0.03730882,CCCCC(O)CC,1.5057625186864139
20.0,0.999,0,0.0010033,0,1.0,0,h2o,3-heptanone,lacticacid,0.99843602,0.00105122,0.00051276,0.07579007,0.92370302,0.00050691,CCCCC(CC)=O,0.9885911537561431
20.0,0.998,0,0.0020129,0,1.0,0,h2o,3-heptanone,lacticacid,0.99790974,0.00106156,0.0010287,0.07615928,0.92282314,0.00101757,CCCCC(CC)=O,0.989180519101779
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-heptanone,lacticacid,0.99684711,0.00108265,0.00207024,0.07690657,0.92104305,0.00205038,CCCCC(CC)=O,0.9904069093438442
20.0,0.9897,0,0.0103,0,1.0,0,h2o,3-heptanone,lacticacid,0.9935766,0.00114949,0.00527391,0.07922923,0.91552655,0.00524422,CCCCC(CC)=O,0.9943704007083929
20.0,0.9787,0,0.0213,0,1.0,0,h2o,3-heptanone,lacticacid,0.98783466,0.00127416,0.01089119,0.08336902,0.90572062,0.01091036,CCCCC(CC)=O,1.0017601382401737
20.0,0.9669,0,0.0331,0,1.0,0,h2o,3-heptanone,lacticacid,0.98169892,0.00141813,0.01688296,0.0878997,0.89504366,0.01705664,CCCCC(CC)=O,1.010287295592716
20.0,0.9543,0,0.0457,0,1.0,0,h2o,3-heptanone,lacticacid,0.97513098,0.00158518,0.02328384,0.0928889,0.88335909,0.02375201,CCCCC(CC)=O,1.0201070785574888
20.0,0.9407,0,0.0593,0,1.0,0,h2o,3-heptanone,lacticacid,0.96808753,0.00178001,0.03013246,0.09841564,0.87050587,0.0310785,CCCCC(CC)=O,1.031396042672918
30.0,0.999,0,0.0010033,0,1.0,0,h2o,3-heptanone,lacticacid,0.99864885,0.0008796,0.00047155,0.08056148,0.91889543,0.00054309,CCCCC(CC)=O,1.1517124377054395
30.0,0.998,0,0.0020129,0,1.0,0,h2o,3-heptanone,lacticacid,0.99816582,0.00088805,0.00094613,0.08095785,0.91795215,0.00109,CCCCC(CC)=O,1.1520615560229568
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-heptanone,lacticacid,0.9971902,0.00090529,0.0019045,0.08175976,0.91604474,0.0021955,CCCCC(CC)=O,1.1527960094512997
30.0,0.9897,0,0.0103,0,1.0,0,h2o,3-heptanone,lacticacid,0.99418496,0.00095997,0.00485507,0.08424897,0.91014201,0.00560902,CCCCC(CC)=O,1.1552912728343772
30.0,0.9787,0,0.0213,0,1.0,0,h2o,3-heptanone,lacticacid,0.98889936,0.00106206,0.01003858,0.0886743,0.89967946,0.01164624,CCCCC(CC)=O,1.1601481484433058
30.0,0.9669,0,0.0331,0,1.0,0,h2o,3-heptanone,lacticacid,0.98323776,0.00118014,0.0155821,0.09350032,0.88833078,0.01816891,CCCCC(CC)=O,1.1660116415630757
30.0,0.9543,0,0.0457,0,1.0,0,h2o,3-heptanone,lacticacid,0.97716133,0.00131744,0.02152123,0.09879255,0.87596316,0.02524428,CCCCC(CC)=O,1.1729942944710874
30.0,0.9407,0,0.0593,0,1.0,0,h2o,3-heptanone,lacticacid,0.9706256,0.00147798,0.02789642,0.104627,0.86242132,0.03295168,CCCCC(CC)=O,1.1812153674199053
40.0,0.999,0,0.0010033,0,1.0,0,h2o,3-heptanone,lacticacid,0.99879567,0.00076739,0.00043694,0.08588092,0.91354619,0.00057288,CCCCC(CC)=O,1.3111182313361103
40.0,0.998,0,0.0020129,0,1.0,0,h2o,3-heptanone,lacticacid,0.99834865,0.00077458,0.00087677,0.0863002,0.91255015,0.00114965,CCCCC(CC)=O,1.3112332766860182
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-heptanone,lacticacid,0.99744558,0.00078924,0.00176518,0.08715412,0.91053082,0.00231506,CCCCC(CC)=O,1.31151497297726
40.0,0.9897,0,0.0103,0,1.0,0,h2o,3-heptanone,lacticacid,0.99466136,0.0008358,0.00450284,0.08977851,0.90431212,0.00590937,CCCCC(CC)=O,1.3123650851462632
40.0,0.9787,0,0.0213,0,1.0,0,h2o,3-heptanone,lacticacid,0.98975655,0.00092276,0.0093207,0.09444619,0.89330181,0.012252,CCCCC(CC)=O,1.3144935466220349
40.0,0.9669,0,0.0331,0,1.0,0,h2o,3-heptanone,lacticacid,0.98449099,0.00102345,0.01448556,0.09952315,0.88139254,0.01908431,CCCCC(CC)=O,1.3174713300693932
40.0,0.9543,0,0.0457,0,1.0,0,h2o,3-heptanone,lacticacid,0.97882531,0.00114073,0.02003397,0.10507313,0.8684547,0.02647217,CCCCC(CC)=O,1.3213641629691968
40.0,0.9407,0,0.0593,0,1.0,0,h2o,3-heptanone,lacticacid,0.97271386,0.00127817,0.02600797,0.11117011,0.8543372,0.03449269,CCCCC(CC)=O,1.326235380923617
20.0,0.999,0,0.0010033,0,1.0,0,h2o,3-hexanol,lacticacid,0.99709519,0.00248283,0.00042198,0.36829411,0.63106786,0.00063803,CCCC(O)CC,1.5119910896251008
20.0,0.998,0,0.0020129,0,1.0,0,h2o,3-hexanol,lacticacid,0.99665156,0.0025012,0.00084724,0.36868363,0.63003574,0.00128064,CCCC(O)CC,1.5115433643359615
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-hexanol,lacticacid,0.99575355,0.00253867,0.00170778,0.369469,0.62795125,0.00257975,CCCC(O)CC,1.5105868437386547
20.0,0.9897,0,0.0103,0,1.0,0,h2o,3-hexanol,lacticacid,0.99296999,0.00265735,0.00437266,0.3718771,0.62153127,0.00659163,CCCC(O)CC,1.507464563903894
20.0,0.9787,0,0.0213,0,1.0,0,h2o,3-hexanol,lacticacid,0.98800722,0.00287849,0.00911429,0.37608946,0.61022611,0.01368443,CCCC(O)CC,1.5014257830286284
20.0,0.9669,0,0.0331,0,1.0,0,h2o,3-hexanol,lacticacid,0.98258688,0.00313461,0.01427851,0.38054358,0.59812358,0.02133284,CCCC(O)CC,1.4940522505499523
20.0,0.9543,0,0.0457,0,1.0,0,h2o,3-hexanol,lacticacid,0.97663663,0.00343386,0.0199295,0.38527325,0.5851272,0.02959955,CCCC(O)CC,1.4852128753857348
20.0,0.9407,0,0.0593,0,1.0,0,h2o,3-hexanol,lacticacid,0.97006854,0.0037869,0.02614456,0.39031991,0.57112302,0.03855708,CCCC(O)CC,1.4747649224159824
30.0,0.999,0,0.0010033,0,1.0,0,h2o,3-hexanol,lacticacid,0.99746591,0.0021565,0.00037759,0.35328391,0.64607112,0.00064497,CCCC(O)CC,1.7081225668052649
30.0,0.998,0,0.0020129,0,1.0,0,h2o,3-hexanol,lacticacid,0.99707029,0.00217144,0.00075827,0.35365967,0.64504583,0.0012945,CCCC(O)CC,1.707175544331175
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-hexanol,lacticacid,0.99626905,0.00220193,0.00152902,0.35441731,0.64297526,0.00260743,CCCC(O)CC,1.7052948947691984
30.0,0.9897,0,0.0103,0,1.0,0,h2o,3-hexanol,lacticacid,0.9937819,0.00229852,0.00391958,0.35674058,0.63659894,0.00666048,CCCC(O)CC,1.6992841069706448
30.0,0.9787,0,0.0213,0,1.0,0,h2o,3-hexanol,lacticacid,0.98933418,0.00247868,0.00818714,0.36079936,0.62538005,0.01382059,CCCC(O)CC,1.6880852165713545
30.0,0.9669,0,0.0331,0,1.0,0,h2o,3-hexanol,lacticacid,0.98445779,0.00268748,0.01285472,0.36511004,0.61335537,0.0215346,CCCC(O)CC,1.6752290209355007
30.0,0.9543,0,0.0457,0,1.0,0,h2o,3-hexanol,lacticacid,0.97908206,0.0029319,0.01798604,0.36968751,0.60044844,0.02986406,CCCC(O)CC,1.6604021785784977
30.0,0.9407,0,0.0593,0,1.0,0,h2o,3-hexanol,lacticacid,0.97312118,0.00322095,0.02365787,0.37457565,0.58654412,0.03888023,CCCC(O)CC,1.6434374692227154
40.0,0.999,0,0.0010033,0,1.0,0,h2o,3-hexanol,lacticacid,0.99772734,0.00193046,0.00034221,0.34318075,0.6561678,0.00065145,CCCC(O)CC,1.9036556500394495
40.0,0.998,0,0.0020129,0,1.0,0,h2o,3-hexanol,lacticacid,0.99736964,0.00194307,0.0006873,0.34355169,0.65514084,0.00130746,CCCC(O)CC,1.9023134002618947
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-hexanol,lacticacid,0.99664491,0.0019688,0.00138629,0.34429944,0.6530672,0.00263337,CCCC(O)CC,1.8995808957721687
40.0,0.9897,0,0.0103,0,1.0,0,h2o,3-hexanol,lacticacid,0.99439289,0.00205032,0.00355679,0.34659132,0.64668321,0.00672548,CCCC(O)CC,1.8908847584479263
40.0,0.9787,0,0.0213,0,1.0,0,h2o,3-hexanol,lacticacid,0.99035655,0.00220242,0.00744103,0.35059229,0.63545665,0.01395106,CCCC(O)CC,1.8748829127150406
40.0,0.9669,0,0.0331,0,1.0,0,h2o,3-hexanol,lacticacid,0.98591726,0.00237888,0.01170386,0.35483246,0.62343675,0.02173079,CCCC(O)CC,1.8567199197529705
40.0,0.9543,0,0.0457,0,1.0,0,h2o,3-hexanol,lacticacid,0.98100683,0.0025856,0.01640757,0.35934148,0.61053225,0.03012627,CCCC(O)CC,1.8361201567325327
40.0,0.9407,0,0.0593,0,1.0,0,h2o,3-hexanol,lacticacid,0.97554172,0.00283038,0.02162789,0.36416448,0.59662718,0.03920834,CCCC(O)CC,1.8128601541805511
20.0,0.999,0,0.0010033,0,1.0,0,h2o,3-hexanone,lacticacid,0.99554685,0.0039997,0.00045345,0.09354521,0.90589498,0.00055981,CCCC(CC)=O,1.2345572830521556
20.0,0.998,0,0.0020129,0,1.0,0,h2o,3-hexanone,lacticacid,0.99506099,0.00402982,0.00090919,0.09413436,0.90474157,0.00112406,CCCC(CC)=O,1.2363312398948514
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-hexanone,lacticacid,0.99408137,0.00409102,0.00182761,0.09532901,0.90240486,0.00226613,CCCC(CC)=O,1.2399417818900094
20.0,0.9897,0,0.0103,0,1.0,0,h2o,3-hexanone,lacticacid,0.9910779,0.00428264,0.00463946,0.09905673,0.89513839,0.00580488,CCCC(CC)=O,1.2511973376211887
20.0,0.9787,0,0.0213,0,1.0,0,h2o,3-hexanone,lacticacid,0.98584543,0.0046313,0.00952327,0.1057629,0.88213153,0.01210556,CCCC(CC)=O,1.2711558109766918
20.0,0.9669,0,0.0331,0,1.0,0,h2o,3-hexanone,lacticacid,0.98030779,0.00502135,0.01467086,0.11316873,0.86786636,0.01896491,CCCC(CC)=O,1.292692452930503
20.0,0.9543,0,0.0457,0,1.0,0,h2o,3-hexanone,lacticacid,0.97443593,0.00545931,0.02010476,0.12137953,0.85216587,0.0264546,CCCC(CC)=O,1.3158376424289573
20.0,0.9407,0,0.0593,0,1.0,0,h2o,3-hexanone,lacticacid,0.9681925,0.00595357,0.02585393,0.13049557,0.83485038,0.03465404,CCCC(CC)=O,1.340378039238135
30.0,0.999,0,0.0010033,0,1.0,0,h2o,3-hexanone,lacticacid,0.99633973,0.00324832,0.00041196,0.10004038,0.89936509,0.00059453,CCCC(CC)=O,1.4431740945722886
30.0,0.998,0,0.0020129,0,1.0,0,h2o,3-hexanone,lacticacid,0.99590204,0.0032719,0.00082606,0.10066087,0.89814562,0.00119351,CCCC(CC)=O,1.4448224099944316
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-hexanone,lacticacid,0.9950194,0.00331983,0.00166076,0.10191805,0.89567691,0.00240504,CCCC(CC)=O,1.4481562658060165
30.0,0.9897,0,0.0103,0,1.0,0,h2o,3-hexanone,lacticacid,0.99231212,0.00346989,0.004218,0.10583165,0.88801633,0.00615202,CCCC(CC)=O,1.4585158843053578
30.0,0.9787,0,0.0213,0,1.0,0,h2o,3-hexanone,lacticacid,0.98759074,0.00374289,0.00866637,0.11283847,0.87436344,0.01279809,CCCC(CC)=O,1.4767532427071544
30.0,0.9669,0,0.0331,0,1.0,0,h2o,3-hexanone,lacticacid,0.98258566,0.00404842,0.01336592,0.12052696,0.85947501,0.01999803,CCCC(CC)=O,1.4961955480804914
30.0,0.9543,0,0.0457,0,1.0,0,h2o,3-hexanone,lacticacid,0.97726692,0.00439182,0.01834126,0.1289938,0.84318667,0.02781953,CCCC(CC)=O,1.5167731115528593
30.0,0.9407,0,0.0593,0,1.0,0,h2o,3-hexanone,lacticacid,0.97159551,0.00478015,0.02362434,0.13832759,0.82533522,0.0363372,CCCC(CC)=O,1.5381255095380442
40.0,0.999,0,0.0010033,0,1.0,0,h2o,3-hexanone,lacticacid,0.99686193,0.00276009,0.00037798,0.10708405,0.89229406,0.00062189,CCCC(CC)=O,1.6452986930525426
40.0,0.998,0,0.0020129,0,1.0,0,h2o,3-hexanone,lacticacid,0.99646256,0.00277944,0.000758,0.10772823,0.89102356,0.00124822,CCCC(CC)=O,1.6467282321899737
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-hexanone,lacticacid,0.99565703,0.00281877,0.00152419,0.10903253,0.8884531,0.00251437,CCCC(CC)=O,1.6496434171592782
40.0,0.9897,0,0.0103,0,1.0,0,h2o,3-hexanone,lacticacid,0.99318486,0.0029419,0.00387324,0.11308533,0.88049005,0.00642462,CCCC(CC)=O,1.6587198314589335
40.0,0.9787,0,0.0213,0,1.0,0,h2o,3-hexanone,lacticacid,0.98886785,0.00316596,0.00796618,0.12031355,0.86634664,0.01333981,CCCC(CC)=O,1.6745554330934025
40.0,0.9669,0,0.0331,0,1.0,0,h2o,3-hexanone,lacticacid,0.98428235,0.00341691,0.01230074,0.12820609,0.85099072,0.02080319,CCCC(CC)=O,1.691214512297634
40.0,0.9543,0,0.0457,0,1.0,0,h2o,3-hexanone,lacticacid,0.97939704,0.00369942,0.01690354,0.13684863,0.83427198,0.02887938,CCCC(CC)=O,1.708481182048257
40.0,0.9407,0,0.0593,0,1.0,0,h2o,3-hexanone,lacticacid,0.97417425,0.0040193,0.02180645,0.14634916,0.81600926,0.03764159,CCCC(CC)=O,1.7261677164325233
20.0,0.999,0,0.0010033,0,1.0,0,h2o,3-nonanone,lacticacid,0.99925564,5.8613e-05,0.00068575,0.03084299,0.9688242,0.00033281,CCCCCCC(CC)=O,0.4853226394458622
20.0,0.998,0,0.0020129,0,1.0,0,h2o,3-nonanone,lacticacid,0.99856408,5.9638e-05,0.00137628,0.03096574,0.96836648,0.00066778,CCCCCCC(CC)=O,0.4852064986775947
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-nonanone,lacticacid,0.99716638,6.1751e-05,0.00277187,0.03121329,0.96744242,0.00134429,CCCCCCC(CC)=O,0.48497584663061394
20.0,0.9897,0,0.0103,0,1.0,0,h2o,3-nonanone,lacticacid,0.99285317,6.8654e-05,0.00707817,0.0319728,0.96459866,0.00342854,CCCCCCC(CC)=O,0.4843822626469836
20.0,0.9787,0,0.0213,0,1.0,0,h2o,3-nonanone,lacticacid,0.98524059,8.2322e-05,0.01467709,0.03330506,0.95959477,0.00710016,CCCCCCC(CC)=O,0.4837580201524962
20.0,0.9669,0,0.0331,0,1.0,0,h2o,3-nonanone,lacticacid,0.97704938,9.9357e-05,0.02285126,0.03472229,0.95422926,0.01104846,CCCCCCC(CC)=O,0.48349456441351585
20.0,0.9543,0,0.0457,0,1.0,0,h2o,3-nonanone,lacticacid,0.96821535,0.00012074,0.03166391,0.03623495,0.94845266,0.01531239,CCCCCCC(CC)=O,0.4835912557861616
20.0,0.9407,0,0.0593,0,1.0,0,h2o,3-nonanone,lacticacid,0.95866714,0.00014778,0.04118508,0.03786643,0.94219213,0.01994144,CCCCCCC(CC)=O,0.4841908768903691
30.0,0.999,0,0.0010033,0,1.0,0,h2o,3-nonanone,lacticacid,0.9993043,5.1473e-05,0.00064423,0.0341989,0.96542752,0.00037358,CCCCCCC(CC)=O,0.5798860655356006
30.0,0.998,0,0.0020129,0,1.0,0,h2o,3-nonanone,lacticacid,0.99865448,5.2367e-05,0.00129315,0.03434352,0.96490707,0.00074941,CCCCCCC(CC)=O,0.579522870509995
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-nonanone,lacticacid,0.9973405,5.4211e-05,0.00260529,0.03463499,0.96385706,0.00150795,CCCCCCC(CC)=O,0.578803127482929
30.0,0.9897,0,0.0103,0,1.0,0,h2o,3-nonanone,lacticacid,0.9932807,6.0239e-05,0.00665906,0.03553291,0.96062609,0.003841,CCCCCCC(CC)=O,0.5768081380855556
30.0,0.9787,0,0.0213,0,1.0,0,h2o,3-nonanone,lacticacid,0.98609584,7.2214e-05,0.01383195,0.03708853,0.95497683,0.00793464,CCCCCCC(CC)=O,0.5736457983147711
30.0,0.9669,0,0.0331,0,1.0,0,h2o,3-nonanone,lacticacid,0.97833883,8.7195e-05,0.02157397,0.03874088,0.94894414,0.01231498,CCCCCCC(CC)=O,0.5708258609796898
30.0,0.9543,0,0.0457,0,1.0,0,h2o,3-nonanone,lacticacid,0.96994327,0.00010609,0.02995063,0.04049583,0.94248405,0.01702012,CCCCCCC(CC)=O,0.5682725204778665
30.0,0.9407,0,0.0593,0,1.0,0,h2o,3-nonanone,lacticacid,0.96083621,0.00013012,0.03903367,0.04238097,0.93551957,0.02209946,CCCCCCC(CC)=O,0.5661640322316606
40.0,0.999,0,0.0010033,0,1.0,0,h2o,3-nonanone,lacticacid,0.99934622,4.7146e-05,0.00060664,0.03801064,0.96157903,0.00041033,CCCCCCC(CC)=O,0.6763978636423579
40.0,0.998,0,0.0020129,0,1.0,0,h2o,3-nonanone,lacticacid,0.99873417,4.7954e-05,0.00121788,0.03817665,0.96100033,0.00082302,CCCCCCC(CC)=O,0.6757808651098631
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-nonanone,lacticacid,0.99749602,4.9621e-05,0.00245435,0.03851111,0.95983331,0.00165558,CCCCCCC(CC)=O,0.6745492696640658
40.0,0.9897,0,0.0103,0,1.0,0,h2o,3-nonanone,lacticacid,0.9936657,5.5076e-05,0.00627922,0.03953454,0.95625258,0.00421288,CCCCCCC(CC)=O,0.6709240956679332
40.0,0.9787,0,0.0213,0,1.0,0,h2o,3-nonanone,lacticacid,0.98687059,6.5926e-05,0.01306349,0.04131598,0.94999514,0.00868888,CCCCCCC(CC)=O,0.6651270066421759
40.0,0.9669,0,0.0331,0,1.0,0,h2o,3-nonanone,lacticacid,0.9795096,7.9543e-05,0.02041085,0.04319435,0.94334517,0.01346049,CCCCCCC(CC)=O,0.6594771898279591
40.0,0.9543,0,0.0457,0,1.0,0,h2o,3-nonanone,lacticacid,0.97151663,9.6771e-05,0.02838659,0.04519308,0.93623935,0.01856757,CCCCCCC(CC)=O,0.6540965293823597
40.0,0.9407,0,0.0593,0,1.0,0,h2o,3-nonanone,lacticacid,0.96281374,0.00011877,0.03706748,0.04732497,0.92861909,0.02405594,CCCCCCC(CC)=O,0.648976946908719
20.0,0.999,0,0.0010033,0,1.0,0,h2o,3-octanol,lacticacid,0.99927006,0.00016943,0.00056051,0.23050425,0.76896995,0.0005258,CCCCCC(O)CC,0.9380742538045709
20.0,0.998,0,0.0020129,0,1.0,0,h2o,3-octanol,lacticacid,0.998703,0.00017168,0.00112532,0.2306766,0.76826816,0.00105524,CCCCCC(O)CC,0.9377243806206236
20.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-octanol,lacticacid,0.99755564,0.0001763,0.00226806,0.23102361,0.76685123,0.00212516,CCCCCC(O)CC,0.9369946121354814
20.0,0.9897,0,0.0103,0,1.0,0,h2o,3-octanol,lacticacid,0.9940042,0.0001912,0.0058046,0.23208902,0.76248467,0.00542631,CCCCCC(O)CC,0.9348292733349413
20.0,0.9787,0,0.0213,0,1.0,0,h2o,3-octanol,lacticacid,0.98769426,0.00022007,0.01208567,0.233921,0.75482641,0.0112526,CCCCCC(O)CC,0.9310696055742048
20.0,0.9669,0,0.0331,0,1.0,0,h2o,3-octanol,lacticacid,0.9808441,0.0002551,0.0189008,0.23584261,0.74663231,0.01752508,CCCCCC(O)CC,0.9272136629137391
20.0,0.9543,0,0.0457,0,1.0,0,h2o,3-octanol,lacticacid,0.97338474,0.00029796,0.0263173,0.23784975,0.73785343,0.02429682,CCCCCC(O)CC,0.9232261668180247
20.0,0.9407,0,0.0593,0,1.0,0,h2o,3-octanol,lacticacid,0.96523692,0.00035084,0.03441224,0.23995716,0.72841165,0.03163119,CCCCCC(O)CC,0.9191842786171431
30.0,0.999,0,0.0010033,0,1.0,0,h2o,3-octanol,lacticacid,0.99933837,0.00015326,0.00050837,0.22439594,0.77505121,0.00055285,CCCCCC(O)CC,1.0874953282058344
30.0,0.998,0,0.0020129,0,1.0,0,h2o,3-octanol,lacticacid,0.99882395,0.00015519,0.00102086,0.22459027,0.7743003,0.00110943,CCCCCC(O)CC,1.0867601825911486
30.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-octanol,lacticacid,0.99778249,0.00015916,0.00205835,0.22498139,0.77278469,0.00223392,CCCCCC(O)CC,1.0852964753321834
30.0,0.9897,0,0.0103,0,1.0,0,h2o,3-octanol,lacticacid,0.99455339,0.00017196,0.00527465,0.22617466,0.76812457,0.00570077,CCCCCC(O)CC,1.0807864028892913
30.0,0.9787,0,0.0213,0,1.0,0,h2o,3-octanol,lacticacid,0.98879632,0.00019674,0.01100694,0.22823798,0.75995204,0.01180998,CCCCCC(O)CC,1.0729576067462891
30.0,0.9669,0,0.0331,0,1.0,0,h2o,3-octanol,lacticacid,0.98251656,0.00022684,0.01725659,0.23038309,0.75124518,0.01837174,CCCCCC(O)CC,1.0646216894531308
30.0,0.9543,0,0.0457,0,1.0,0,h2o,3-octanol,lacticacid,0.97564405,0.00026372,0.02409222,0.23262807,0.74193393,0.025438,CCCCCC(O)CC,1.0558595264363348
30.0,0.9407,0,0.0593,0,1.0,0,h2o,3-octanol,lacticacid,0.96809542,0.00030937,0.03159521,0.23496986,0.73196194,0.0330682,CCCCCC(O)CC,1.0466206744629962
40.0,0.999,0,0.0010033,0,1.0,0,h2o,3-octanol,lacticacid,0.99939114,0.00014297,0.00046589,0.22014253,0.77928217,0.0005753,CCCCCC(O)CC,1.2348408422589023
40.0,0.998,0,0.0020129,0,1.0,0,h2o,3-octanol,lacticacid,0.99891963,0.00014469,0.00093569,0.22035668,0.77848889,0.00115443,CCCCCC(O)CC,1.2337740063482563
40.0,0.9959,0,0.0040513,0,1.0,0,h2o,3-octanol,lacticacid,0.9979646,0.00014821,0.00188719,0.22078764,0.77688806,0.0023243,CCCCCC(O)CC,1.2316194977718196
40.0,0.9897,0,0.0103,0,1.0,0,h2o,3-octanol,lacticacid,0.99499975,0.00015958,0.00484067,0.22210213,0.77196824,0.00592963,CCCCCC(O)CC,1.2249605942978967
